id,crop,state,district,report_date,report_week,growth_stage,pest,disease,weather_condition,advisory,page_number,source_pdf,confidence,original_text,source_method,pipeline_version,dictionary_version,chunk_id,verification_status
1287,Crop,Punjab,State-wide,2026-01-27,1,Active Growth,"Cold Wave Conditions Likely In Isolated Pockets Over Himachal Pradesh During 29Th-31St; Punjab, Haryana, Chandigarh During 28Th-31St January",None,,,1,Minutes of the meeting of CWWG as on 27.01.2026.pdf,0.9,"Cold wave conditions likely in isolated pockets over Himachal Pradesh during 29th-31st; Punjab, Haryana, Chandigarh during 28th-31st January.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.01.2026_p1_c2,VERIFIED
1288,Bengal Gram (Gram/Chickpea),Punjab,State-wide,2026-01-27,1,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 27.01.2026.pdf,0.7," Wheat: About 334.17 lakh ha (107% of normal) area coverage under Wheat has been reported as compared to 328.04 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 89.36 (113% of normal) lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 86.57 lakh ha during the corresponding period of last year.
-
Gram: About 95.88 (95% of normal) lakh ha area coverage under Gram has been reported as compared to 91.22 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.01.2026_p1_c3,VERIFIED
1289,Oilseeds,Punjab,State-wide,2026-01-27,1,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 27.01.2026.pdf,0.7,"Progress of area coverage under Rabi crops as on 23.01.2026 ------------------------------ ------------------------------ --------------- ---------------------------- ------------------------- ------------------------------ -------------------------------------------------- S. No. Crops Area (DES) Final Rabi Area 2024- 25 2025-26 Corresponding period 2024-25 corresponding period 2024-25 1 Wheat 312.35 328.04 334.17 328.04 6.13 2 Rice * 42.93 44.73 31.03 29.23 1.80 3 Pulses 140.42 134.08 137.55 133.94 3.61 a Gram 100.99 91.22 95.88 91.22 4.66 b Lentil 15.13 16.99 18.12 17.66 0.45 c Fieldpea $ 6.50 7.92 8.27 0.35 d Kulthi $ 1.98 1.98 2.41 0.43 e Urdbean * 6.16 6.18 4.81 5.25 0.44 f Moongbean* 1.41 1.36 0.90 0.95 0.04 g Lathyrus $ 2.79 2.98 2.92 0.06 h Other Pulses $ 5.46 18.33 4.95 5.25 0.30 4 Shri Anna & Coarse Cereals 4 Shri Anna & Coarse Cereals 55.33 59.05 60.70 57.45 3.25 a Jowar * 24.62 25.17 23.01 24.22 1.21 b Bajra # 0.59 0.16 0.14 0.02 c Ragi # 0.72 0.97 0.70 0.27 d Small Millets # 0.16 0.13 0.10 0.03 e Maize * 23.61 27.80 29.05 26.21 2.84 f Barley 5.63 6.08 7.37 6.08 1.29 ----- -------------------- -------- -------- -------- -------- -------- 5 Oilseeds 86.78 93.49 97.03 93.58 3.45 a Rapeseed & Mustard 79.17 86.57 89.36 86.57 2.79 b Groundnut * 3.69 3.37 3.52 3.37 0.15 c Safflower 0.72 0.64 0.89 0.67 0.22 d Sunflower * 0.79 0.81 0.64 0.53 0.12 e Sesamum * 0.48 0.41 0.22 0.33 0.10 f Linseed 1.93 1.69 1.99 1.76 0.23 g Other Oilseeds 0.00 0.40 0.35 0.05 Total Crops 637.81 659.39 660.48 642.24 18.24 Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.01.2026_p1_c4,VERIFIED
1290,Oilseeds,Punjab,State-wide,2026-01-27,1,Active Growth,There Is No Major Pest Incidence That Has Been Reported. The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 27.01.2026.pdf,0.9, There is no major pest incidence that has been reported. The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 27.01.2026_p1_c5,VERIFIED
1009,Crop,Karnataka,State-wide,2026-01-12,1,Active Growth,"Minimum Temperature Is Likely To Be Below Normal In Most Of India Except J&Amp;K, Some Parts Of Himachal Pradesh, Saurashtra-Kutch, Some Parts Of South Karnataka And Ne India",None,,,1,Minutes of the meeting of CWWG as on 12.01.2026.pdf,0.9," Minimum Temperature is likely to be below normal in most of India except J&amp;K, some parts of Himachal Pradesh, Saurashtra-Kutch, some parts of South Karnataka and NE India.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 12.01.2026_p1_c1,VERIFIED
1010,Crop,Odisha,State-wide,2026-01-12,1,Active Growth,"Cold  Wave  Conditions  Likely  To  Occur  At  Isolated  Pockets  Of  Chhattisgarh,  Jharkhand  And Odisha During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 12.01.2026.pdf,0.9,"Cold wave conditions likely to occur at isolated pockets of Chhattisgarh, Jharkhand and Odisha during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 12.01.2026_p1_c2,VERIFIED
1011,Crop,Punjab,State-wide,2026-01-12,1,Active Growth,"Dense Fog Conditions  Likely  To  Prevail  During  Early  Morning  Hours  In  Isolated  Pockets  Of Western  Himalayan  Region,  Punjab,  Haryana  &Amp;  Chandigarh  And  North  Rajasthan,  Uttar Pradesh, Bihar And Northeastern States During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 12.01.2026.pdf,0.9,"Dense fog conditions likely to prevail during early morning hours in isolated pockets of Western Himalayan region, Punjab, Haryana &amp; Chandigarh and north Rajasthan, Uttar Pradesh, Bihar and northeastern states during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 12.01.2026_p1_c3,VERIFIED
1012,Oilseeds,Punjab,State-wide,2026-01-12,1,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 12.01.2026.pdf,0.7," Wheat: About 334.17 lakh ha (107% of normal) area coverage under Wheat has been reported as compared to 328.04 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 89.36 (113% of normal) lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 86.57 lakh ha during the corresponding period of last year.
-
Gram: About 95.88 (95% of normal) lakh ha area coverage under Gram has been reported as compared to 91.22 lakh ha during the corresponding period of last year. (Area in lakh hactare) -------- ---------------------------- ------------------ -------------------------- ----------------------- ------------------------------ --------------------------------------------------------------- (DES) 2025-26 Corrosponding period 2024-25 1 Wheat 312.35 328.04 334.17 328.04 6.13 2 Rice * 42.93 44.73 21.71 19.49 2.22 3 Pulses 140.42 134.08 136.36 132.61 3.74 a Gram 100.99 91.22 95.88 91.22 4.66 b Lentil 15.13 16.99 18.12 17.66 0.45 c Fieldpea $ 6.50 7.92 8.27 0.35 d Kulthi $ 1.98 1.98 2.41 0.43 e Urdbean * 6.16 6.18 4.37 4.70 0.33 f Moongbean * 1.41 1.36 0.74 0.76 0.02 g Lathyrus $ 2.79 2.98 2.92 0.06 h Other Pulses $ 5.46 18.33 4.37 4.67 0.30 4 Shri Anna & Coarse cereals 55.33 59.05 55.20 53.17 2.03 a Jowar * 24.62 25.17 21.36 22.66 1.30 b Bajra # 0.59 0.15 0.14 0.00 c Ragi # 0.72 0.97 0.70 0.27 d Small Millets # 0.16 0.13 0.10 0.03 e Maize * 23.61 27.80 25.24 23.49 1.75 ----- -------------------- --------- --------- --------- --------- -------- f Barley 5.63 6.08 7.36 6.08 1.28 5 Oilseeds 86.78 93.49 96.86 93.33 3.53 a Rapeseed & Mustard 79.17 86.57 89.36 86.57 2.79 b Groundnut * 3.69 3.37 3.52 3.37 0.15 c Safflower 0.72 0.64 0.89 0.67 0.22 d Sunflower * 0.79 0.81 0.55 0.42 0.14 e Sesamum * 0.48 0.41 0.14 0.19 0.04 f Linseed 1.93 1.69 1.99 1.76 0.23 g Other Oilseeds 0.00 0.40 0.35 0.05 Total Crops 637.81 659.39 644.29 626.64 17.65",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 12.01.2026_p1_c4,VERIFIED
1013,Oilseeds,Punjab,State-wide,2026-01-12,1,Active Growth,There Is No Major Pest Incidence That Has Been Reported. The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 12.01.2026.pdf,0.9, There is no major pest incidence that has been reported. The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 12.01.2026_p1_c5,VERIFIED
823,Crop,Odisha,State-wide,2026-01-05,1,Active Growth,"Cold  Wave  Conditions  Are  Likely  Over  Some  Parts  Of  Punjab,  Haryana,  North  Rajasthan, North  Madhya  Pradesh,  Interior  Odisha, Adjoining Parts Of West Jharkhand, North Chhattisgarh, And South Uttar Pradesh During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 05.01.2026.pdf,0.9,"Cold wave conditions are likely over some parts of Punjab, Haryana, North Rajasthan, North Madhya Pradesh, interior Odisha, adjoining parts of west Jharkhand, north Chhattisgarh, and south Uttar Pradesh during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 05.01.2026_p1_c1,VERIFIED
824,Bengal Gram (Gram/Chickpea),Odisha,State-wide,2026-01-05,1,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 05.01.2026.pdf,0.7," Wheat: About 334.17 lakh ha (107% of normal) area coverage under Wheat has been reported as compared to 328.04 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 89.36 (113% of normal) lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 86.57 lakh ha during the corresponding period of last year.
-
Gram: About 95.88 (95% of normal) lakh ha area coverage under Gram has been reported as compared to 91.22 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 05.01.2026_p1_c2,VERIFIED
825,Oilseeds,Odisha,State-wide,2026-01-05,1,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 05.01.2026.pdf,0.7,"Progress of area coverage under Rabi crops as on 02.01.2026 ------------------------------ ------------------------------ ------------------------ ------------------------- ------------------------- ------------------------------ --------------------------------------------------------------- 1 Wheat 312.35 328.04 334.17 328.04 6.13 2 Rice * 42.93 44.73 17.57 14.90 2.67 3 Pulses 140.42 134.08 134.30 130.87 3.44 a Gram 100.99 91.22 95.88 91.22 4.66 b Lentil 15.13 16.99 17.06 16.85 0.21 c Fieldpea $ 6.50 7.92 8.27 0.35 d Kulthi $ 1.98 1.90 2.41 0.52 e Urdbean * 6.16 6.18 3.98 4.27 0.29 f Moongbean* 1.41 1.36 0.60 0.59 0.01 g Lathyrus $ 2.79 2.87 2.92 0.05 h Other Pulses $ 5.46 18.33 4.10 4.34 0.24 4 Shri Anna & Coarse Cereals 4 Shri Anna & Coarse Cereals 55.33 59.05 51.79 50.66 1.13 a Jowar * 24.62 25.17 20.74 22.00 1.26 b Bajra # 0.59 0.12 0.12 0.00 c Ragi # 0.72 0.70 0.51 0.20 d Small Millets # 0.16 0.13 0.10 0.04 e Maize * 23.61 27.80 23.32 21.87 1.45 f Barley 5.63 6.08 6.78 6.08 0.70 ----- -------------------- -------- -------- -------- -------- -------- 5 Oilseeds 86.78 93.49 96.30 93.27 3.04 a Rapeseed & Mustard 79.17 86.57 89.36 86.57 2.79 b Groundnut * 3.69 3.37 3.13 3.37 0.25 c Safflower 0.72 0.64 0.86 0.64 0.22 d Sunflower * 0.79 0.81 0.47 0.47 0.00 e Sesamum * 0.48 0.41 0.12 0.14 0.02 f Linseed 1.93 1.69 1.99 1.76 0.23 g Other Oilseeds 0.00 0.38 0.31 0.07 Total Crops 637.81 659.39 634.14 617.74 16.40 Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 05.01.2026_p1_c3,VERIFIED
826,Oilseeds,Odisha,State-wide,2026-01-05,1,Active Growth,There Is No Major Pest Incidence That Has Been Reported. The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 05.01.2026.pdf,0.9, There is no major pest incidence that has been reported. The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 05.01.2026_p1_c4,VERIFIED
1386,Crop,Odisha,State-wide,2025-12-29,12,Active Growth,"Dense  Fog  Conditions  Are  Likely  To  Prevail  During  Night-Morning  Hours  At  A  Few  Pockets Across  North  And  Isolated  Over  Adjoin  Central  India,  Isolated  Over  Odisha,  Northeastern States And West Bengal And Sikkim On Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 29.12.2025.pdf,0.9,"Dense fog conditions are likely to prevail during night-morning hours at a few pockets across north and isolated over adjoin central India, isolated over Odisha, Northeastern states and West Bengal and Sikkim on some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 29.12.2025_p1_c1,VERIFIED
1387,Bengal Gram (Gram/Chickpea),Odisha,State-wide,2025-12-29,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 29.12.2025.pdf,0.7," Wheat: About 322.68 lakh ha (103% of normal) area coverage under Wheat has been reported as compared to 322.49 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 87.80 (111% of normal) lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 86.57 lakh ha during the corresponding period of last year.
-
Gram: About 95.88 (95% of normal) lakh ha area coverage under Gram has been reported as compared to 91.22 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 29.12.2025_p1_c2,VERIFIED
1388,Oilseeds,Odisha,State-wide,2025-12-29,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 29.12.2025.pdf,0.7,Progress of area coverage under Rabi crops as on 26.12.2025 -------- ---------------------------- --------------- ------------------------- ------------------------- ------------------------------ --------------------------------------------------------------- 1 Wheat 312.35 328.04 322.68 322.49 0.19 2 Rice * 42.93 44.73 14.90 13.01 1.89 3 Pulses 140.42 134.08 133.44 129.79 3.65 a Gram 100.99 91.22 95.88 91.22 4.66 b Lentil 15.13 16.99 17.06 16.85 0.21 c Fieldpea $ 6.50 7.92 8.27 0.35 d Kulthi $ 1.98 1.84 2.38 0.54 e Urdbean * 6.16 6.18 3.63 3.86 0.23 f Moongbean* 1.41 1.36 0.52 0.50 0.02 g Lathyrus $ 2.79 2.82 2.84 0.02 h Other Pulses $ 5.46 18.33 3.76 3.86 0.11 4 Shri Anna & Coarse Cereals 55.33 59.05 49.00 48.89 0.10 a Jowar * 24.62 25.17 20.38 22.00 1.62 b Bajra # 0.59 0.11 0.12 0.01 c Ragi # 0.72 0.69 0.49 0.20 d Small Millets # 0.16 0.13 0.09 0.03 e Maize * 23.61 27.80 20.92 20.12 0.80 f Barley 5.63 6.08 6.78 6.08 0.70 5 Oilseeds 86.78 93.49 94.29 93.25 1.04,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 29.12.2025_p1_c3,VERIFIED
1389,Oilseeds,Odisha,State-wide,2025-12-29,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 29.12.2025.pdf,0.7,"a Rapeseed & Mustard 79.17 86.57 87.80 86.57 1.23 ----- ---------------------- --------- --------- --------- --------- -------- b Groundnut * 3.69 3.37 2.77 3.29 0.52 c Safflower 0.72 0.64 0.83 0.64 0.19 d Sunflower * 0.79 0.81 0.45 0.34 0.11 e Sesamum * 0.48 0.41 0.09 0.11 0.02 f Linseed 1.93 1.69 1.99 2.00 0.01 g Other Oilseeds 0.00 0.35 0.29 0.06 Total Crops 637.81 659.39 614.30 607.43 6.87 Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 29.12.2025_p1_c4,VERIFIED
1390,Oilseeds,Odisha,State-wide,2025-12-29,12,Active Growth,There Is No Major Pest Incidence That Has Been Reported. The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 29.12.2025.pdf,0.9, There is no major pest incidence that has been reported. The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 29.12.2025_p1_c5,VERIFIED
1267,Oilseeds,All India,State-wide,2025-12-22,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 22.12.2025.pdf,0.7," Wheat: About 301.63 lakh ha (96.5% of normal) area coverage under Wheat has been reported as compared to 300.34 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 87.80 (111% of normal) lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 86.57 lakh ha during the corresponding period of last year.
-
Gram: About 91.70 (91% of normal) lakh ha area coverage under Gram has been reported as compared to 86.81 lakh ha during the corresponding period of last year.
Progress of area coverage under Rabi crops as on 19.12.2025 (Area in lakh hactare) -------- ---------------------------- ------------------------ ------------------------- --------------------- ---------------------------------------- --------------------------------------------------------------- 1 Wheat 312.35 328.04 301.63 300.34 1.29 2 Rice * 42.93 44.73 13.35 11.52 1.83 3 Pulses 140.42 134.08 126.74 123.02 3.72 a Gram 100.99 91.22 91.70 86.81 4.89 b Lentil 15.13 16.99 15.76 15.83 0.08 c Fieldpea $ 6.50 7.92 8.27 0.35 d Kulthi $ 1.98 1.73 1.99 0.26 e Urdbean * 6.16 6.18 3.13 3.48 0.34 f Moongbean* 1.41 1.36 0.42 0.43 0.01 g Lathyrus $ 2.79 2.70 2.77 0.07 h Other Pulses $ 5.46 18.33 3.37 3.44 0.07 4 Shri Anna & Coarse Cereals 55.33 59.05 45.66 45.05 0.61 a Jowar * 24.62 25.17 19.62 21.39 1.78 b Bajra # 0.59 0.11 0.11 0.00 c Ragi # 0.72 0.68 0.48 0.21 d Small Millets # 0.16 0.13 0.10 0.03 e Maize * 23.61 27.80 18.34 16.90 1.45 f Barley 5.63 6.08 6.78 6.08 0.70 5 Oilseeds 86.78 93.49 93.33 92.65 0.67 a Rapeseed & Mustard 79.17 86.57 87.80 86.57 1.23 ----- ---------------------- --------- --------- --------- --------- -------- b Groundnut * 3.69 3.37 2.36 2.83 0.47 c Safflower 0.72 0.64 0.79 0.60 0.18 d Sunflower * 0.79 0.81 0.39 0.34 0.06 e Sesamum * 0.48 0.41 0.06 0.07 0.01 f Linseed 1.93 1.69 1.61 2.00 0.39 g Other Oilseeds 0.00 0.32 0.24 0.08 Total Crops 637.81 659.39 580.70 572.59 8.12 Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 22.12.2025_p1_c1,VERIFIED
1268,Oilseeds,All India,State-wide,2025-12-22,12,Active Growth,There Is No Major Pest Incidence That Has Been Reported. The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 22.12.2025.pdf,0.9, There is no major pest incidence that has been reported. The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 22.12.2025_p1_c2,VERIFIED
1111,Crop,Odisha,State-wide,2025-12-15,12,Active Growth,"Cold  Wave  Conditions  Are  Likely  To  Prevail  In  Isolated  Pockets  Over  Interior  Odisha, Adjoining Chhattisgarh, East Madhya Pradesh, Vidarbha, And Telangana During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 15.12.2025.pdf,0.9,"Cold wave conditions are likely to prevail in isolated pockets over interior Odisha, adjoining Chhattisgarh, East Madhya Pradesh, Vidarbha, and Telangana during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 15.12.2025_p1_c1,VERIFIED
1112,Crop,Punjab,State-wide,2025-12-15,12,Active Growth,"Dense Fog Conditions  Likely  To  Prevail  During  Early  Morning  Hours  In  Isolated  Pockets  Of Himachal Pradesh, Punjab, Haryana Chandigarh &Amp; Delhi And Rajasthan During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 15.12.2025.pdf,0.9,"Dense fog conditions likely to prevail during early morning hours in isolated pockets of Himachal Pradesh, Punjab, Haryana Chandigarh &amp; Delhi and Rajasthan during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 15.12.2025_p1_c2,VERIFIED
1113,Bengal Gram (Gram/Chickpea),Punjab,State-wide,2025-12-15,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 15.12.2025.pdf,0.7," Wheat: About 275.66 lakh ha (88% of normal) area coverage under Wheat has been reported as compared to 258.48 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 84.67 (107% of normal) lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 81.16 lakh ha during the corresponding period of last year.
-
Gram: About 84.91 (84% of normal) lakh ha area coverage under Gram has been reported as compared to 81.67 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 15.12.2025_p1_c3,VERIFIED
1114,Oilseeds,Punjab,State-wide,2025-12-15,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 15.12.2025.pdf,0.7,"---------- ---------------------------- -------------------------- --------------------------- ------------------------- ------------------------- -------------------------------------------- 1 Wheat 312.35 328.04 275.66 258.48 17.18 2 Rice * 42.93 44.73 12.44 10.64 1.80 3 Pulses 140.42 134.08 117.11 115.41 1.70 a Gram 100.99 91.22 84.91 81.67 3.24 b Lentil 15.13 16.99 14.60 14.57 0.03 c Fieldpea $ 6.50 7.92 8.27 0.35 d Kulthi $ 1.98 1.59 1.69 0.10 e Urdbean * 6.16 6.18 2.41 3.09 0.67 f Moongbean * 1.41 1.36 0.32 0.37 0.05 g Lathyrus $ 2.79 2.52 2.68 0.16 h Other Pulses $ 5.46 18.33 2.84 3.06 0.22 4 Shri Anna & Coarse cereals 55.33 59.05 41.77 41.13 0.64 a Jowar * 24.62 25.17 18.52 19.99 1.47 b Bajra # 0.59 0.09 0.11 0.02 c Ragi # 0.72 0.66 0.48 0.18 d Small Millets # 0.16 0.12 0.10 0.03 e Maize * 23.61 27.80 15.60 13.99 1.61 f Barley 5.63 6.08 6.78 6.47 0.31 5 Oilseeds 86.78 93.49 89.79 87.10 2.70 a Rapeseed & Mustard 79.17 86.57 84.67 81.16 3.51 b Groundnut * 3.69 3.37 2.12 2.57 0.45 ----- ---------------- -------- -------- -------- -------- --------- c Safflower 0.72 0.64 0.73 0.56 0.17 d Sunflower * 0.79 0.81 0.34 0.30 0.03 e Sesamum * 0.48 0.41 0.05 0.07 0.01 f Linseed 1.93 1.69 1.61 2.24 0.63 g Other Oilseeds 0.00 0.27 0.20 0.07 Total Crops 637.81 659.39 536.76 512.76 24.00 Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 15.12.2025_p1_c4,VERIFIED
1115,Oilseeds,Punjab,State-wide,2025-12-15,12,Active Growth,There Is No Major Pest Incidence That Has Been Reported. The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 15.12.2025.pdf,0.9, There is no major pest incidence that has been reported. The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 15.12.2025_p1_c5,VERIFIED
947,Crop,Maharashtra,State-wide,2025-12-08,12,Active Growth,No  Significant  Change  In  Minimum  Temperature  Likely  For  Next  5  Days  And  Fall  By  2-30C Thereafter During Subsequent 2 Days In Maharashtra And No Significant Change In Minimum Temperature Is Likely Over The Gujarat During Next 7 Days,None,,,1,Minutes of the meeting of CWWG as on 08.12.2025.pdf,0.9,No significant change in minimum temperature likely for next 5 days and fall by 2-30C thereafter during subsequent 2 days in Maharashtra and no significant change in minimum temperature is likely over the Gujarat during next 7 days.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 08.12.2025_p1_c1,VERIFIED
948,Crop,Punjab,State-wide,2025-12-08,12,Active Growth,"Dense Fog Conditions  Likely  To  Prevail  During  Early  Morning  Hours  In  Isolated  Pockets  Of Himachal Pradesh, Punjab, Haryana Chandigarh &Amp; Delhi And Rajasthan During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 08.12.2025.pdf,0.9,"Dense fog conditions likely to prevail during early morning hours in isolated pockets of Himachal Pradesh, Punjab, Haryana Chandigarh &amp; Delhi and Rajasthan during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 08.12.2025_p1_c2,VERIFIED
949,Bengal Gram (Gram/Chickpea),Punjab,State-wide,2025-12-08,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 08.12.2025.pdf,0.7," Wheat: About 241.40 lakh ha area coverage under Wheat has been reported as compared to 217.81 lakh ha during the corresponding period of last year.
-
Rapeseed &amp; Mustard : About 79.88 lakh ha area coverage under Rapeseed &amp; Mustard has been reported as compared to 76.43 lakh ha during the corresponding period of last year.
-
Gram: About 77.84 lakh ha area coverage under Gram has been reported as compared to 75.16 lakh ha during the corresponding period of last year.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 08.12.2025_p1_c3,VERIFIED
950,Oilseeds,Punjab,State-wide,2025-12-08,12,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 08.12.2025.pdf,0.7,"---------- ---------------------------- -------------------------- ------------- ------------- -------------------------------------------- 1 Wheat 312.35 241.40 217.81 23.59 2 Rice * 42.93 10.98 9.86 1.12 3 Pulses 140.42 106.21 105.78 0.44 a Gram 100.99 77.84 75.16 2.68 b Lentil 15.13 12.98 14.00 1.02 c Fieldpea $ 6.50 7.18 7.85 0.67 d Kulthi $ 1.98 1.40 1.65 0.25 e Urdbean * 6.16 1.84 1.67 0.17 f Moongbean * 1.41 0.23 0.31 0.08 g Lathyrus $ 2.79 2.31 2.55 0.24 h Other Pulses $ 5.46 2.44 2.58 0.15 4 Shri Anna & Coarse cereals 55.33 36.28 35.94 0.34 a Jowar * 24.62 18.08 18.56 0.48 b Bajra # 0.59 0.08 0.10 0.02 c Ragi # 0.72 0.64 0.46 0.18 d Small Millets # 0.16 0.12 0.09 0.03 e Maize * 23.61 11.41 11.05 0.36 f Barley 5.63 5.95 5.68 0.27 5 Oilseeds 86.78 84.14 81.75 2.40 a Rapeseed & Mustard 79.17 79.88 76.43 3.45 b Groundnut * 3.69 1.80 2.30 0.50 c Safflower 0.72 0.69 0.49 0.20 d Sunflower * 0.79 0.32 0.26 0.06 ----- ---------------- -------- -------- -------- -------- e Sesamum * 0.48 0.04 0.05 0.01 f Linseed 1.93 1.27 2.07 0.79 g Other Oilseeds 0.00 0.14 0.15 0.01 Total Crops 637.81 479.02 451.12 27.89 Note: *Average of 2022-23 to 2024-25, $ average (2016-17 to 2020-21) as per DES, # Average of (2018-19 to 2022-23) as per CWWG report.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 08.12.2025_p1_c4,VERIFIED
951,Oilseeds,Punjab,State-wide,2025-12-08,12,Active Growth,There Is No Major Pest Incidence That Has Been Reported. The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 08.12.2025.pdf,0.9, There is no major pest incidence that has been reported. The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 08.12.2025_p1_c5,VERIFIED
